,oid,timestamp,rpid,uid,uname,content,likes,replies
766,1853164381,1713153657,216963839792,5802719,取名无力症晚期,可以可以,0,0
259,1853164381,1713170481,216996646384,21157427,暴毙人形,期待,0,0
310,1853164381,1713163761,216984971440,11703986,薇尔莉特suki伊芙加登,拉导眼光和人脉够可以啊，我以为一件不中呢[doge],0,0
385,1853164381,1713158144,216975047888,231916586,呉留手,看到后面笑出了声,0,0
404,1853164381,1713157531,216973616064,24647723,regneo,"场外真的存在么？

抬价的骗子吧",0,0
374,1853164381,1713158673,216976017648,291485149,卢奥萨,好好好,0,0
67,1853164381,1713186868,217034677120,15137685,fsfa520,在现场，合个影[脱单doge],10,0
227,1853164381,1713173558,217002647536,274194286,吃土少年转转藤,都是上周的,0,0
148,1853164381,1713179235,217016321776,76781023,雪地犹豫,【小哥们带了三件都是真品，甚至还是第一次买古玩，范老师说这算捡漏-哔哩哔哩】 https://b23.tv/ALcXL06,3,0
711,1853164381,1713153851,216964360192,344324139,藤原hao二,这些玩意儿和北京大爷的古玩哪个真[吃瓜],0,0
445,1853164381,1713156507,216971054080,108846018,健身之代写标书,哈哈哈哈哈,0,0
457,1853164381,1713156323,216970644944,33293005,星海降临,真的假的啊[doge]，开门不[吃瓜],1,0
509,1853164381,1713155591,216968681072,15296104,独山lingo,青铜镜要是真的就得进去了,0,0
778,1853164381,1713153638,216963821952,91373357,狂飙的蜗牛006,6,0,0
526,1853164381,1713155385,216968169472,10866500,艺术家阿氘,感觉那个铜镜还挺好看的，想买一个了，全新的话应该不会太贵吧,0,0
490,1853164381,1713155887,216969520192,384437734,Hypnotize-,东西是真的 但是是假的,0,0
